Date,Address,Species,Trap,Latitude,Longitude,AddressAccuracy,NumMosquitos,WnvPresent,Station,Tmax,Tmin,Tavg,Depart,DewPoint,WetBulb,Heat,Cool,Sunrise,Sunset,CodeSum,Depth,Water1,SnowFall,PrecipTotal,StnPressure,SeaLevel,ResultSpeed,ResultDir,AvgSpeed,year,month,week,day,PrecipTotal_1dayb,PrecipTotal_2dayb,PrecipTotal_3dayb,PrecipTotal_4dayb,PrecipTotal_5dayb,PrecipTotal_6dayb,PrecipTotal_7dayb,DewPoint_1dayb,DewPoint_2dayb,DewPoint_3dayb,DewPoint_4dayb,DewPoint_5dayb,DewPoint_6dayb,DewPoint_7dayb,Tavg_1dayb,Tavg_2dayb,Tavg_3dayb,Tavg_4dayb,Tavg_5dayb,Tavg_6dayb,Tavg_7dayb,WetBulb_1dayb,WetBulb_2dayb,WetBulb_3dayb,WetBulb_4dayb,WetBulb_5dayb,WetBulb_6dayb,WetBulb_7dayb
2009-06-02,"5000 South Central Avenue, Chicago, IL 60638, USA",CULEX PIPIENS,T031,41.801498,-87.763416,9,3,0,2,61,50,56,-10,47,51,9,0,419,1920,RA BR,0,0,0.0,0.06,29.42,30.07,8.3,3,9.2,2009,6,23,2,0.83,0.0,0.0,0.0,0.0,0.0,1.38,54.0,43.0,46.0,49.0,51.0,60.0,54.0,66.0,61.0,66.0,66.0,60.0,67.0,66.0,58.0,52.0,55.0,55.0,54.0,63.0,58.0
2009-06-02,"1400 North Sacramento Avenue, Chicago, IL 60622, USA",CULEX PIPIENS/RESTUANS,T033,41.906638,-87.701431,9,1,0,2,61,50,56,-10,47,51,9,0,419,1920,RA BR,0,0,0.0,0.06,29.42,30.07,8.3,3,9.2,2009,6,23,2,0.83,0.0,0.0,0.0,0.0,0.0,1.38,54.0,43.0,46.0,49.0,51.0,60.0,54.0,66.0,61.0,66.0,66.0,60.0,67.0,66.0,58.0,52.0,55.0,55.0,54.0,63.0,58.0
2009-06-02,"South Vincennes Avenue, Chicago, IL, USA",CULEX PIPIENS/RESTUANS,T089,41.723195,-87.64997,5,2,0,2,61,50,56,-10,47,51,9,0,419,1920,RA BR,0,0,0.0,0.06,29.42,30.07,8.3,3,9.2,2009,6,23,2,0.83,0.0,0.0,0.0,0.0,0.0,1.38,54.0,43.0,46.0,49.0,51.0,60.0,54.0,66.0,61.0,66.0,66.0,60.0,67.0,66.0,58.0,52.0,55.0,55.0,54.0,63.0,58.0
2009-06-02,"South Vincennes Avenue, Chicago, IL, USA",CULEX RESTUANS,T089,41.723195,-87.64997,5,3,0,2,61,50,56,-10,47,51,9,0,419,1920,RA BR,0,0,0.0,0.06,29.42,30.07,8.3,3,9.2,2009,6,23,2,0.83,0.0,0.0,0.0,0.0,0.0,1.38,54.0,43.0,46.0,49.0,51.0,60.0,54.0,66.0,61.0,66.0,66.0,60.0,67.0,66.0,58.0,52.0,55.0,55.0,54.0,63.0,58.0
2009-06-02,"South Vincennes Avenue, Chicago, IL, USA",CULEX PIPIENS,T089,41.723195,-87.64997,5,1,0,2,61,50,56,-10,47,51,9,0,419,1920,RA BR,0,0,0.0,0.06,29.42,30.07,8.3,3,9.2,2009,6,23,2,0.83,0.0,0.0,0.0,0.0,0.0,1.38,54.0,43.0,46.0,49.0,51.0,60.0,54.0,66.0,61.0,66.0,66.0,60.0,67.0,66.0,58.0,52.0,55.0,55.0,54.0,63.0,58.0
2009-06-02,"University of Illinois at Chicago, 1100 South Ashland Avenue, Chicago, IL 60607, USA",CULEX PIPIENS/RESTUANS,T090,41.868077,-87.666901,9,11,0,2,61,50,56,-10,47,51,9,0,419,1920,RA BR,0,0,0.0,0.06,29.42,30.07,8.3,3,9.2,2009,6,23,2,0.83,0.0,0.0,0.0,0.0,0.0,1.38,54.0,43.0,46.0,49.0,51.0,60.0,54.0,66.0,61.0,66.0,66.0,60.0,67.0,66.0,58.0,52.0,55.0,55.0,54.0,63.0,58.0
2009-06-02,"University of Illinois at Chicago, 1100 South Ashland Avenue, Chicago, IL 60607, USA",CULEX RESTUANS,T090,41.868077,-87.666901,9,8,0,2,61,50,56,-10,47,51,9,0,419,1920,RA BR,0,0,0.0,0.06,29.42,30.07,8.3,3,9.2,2009,6,23,2,0.83,0.0,0.0,0.0,0.0,0.0,1.38,54.0,43.0,46.0,49.0,51.0,60.0,54.0,66.0,61.0,66.0,66.0,60.0,67.0,66.0,58.0,52.0,55.0,55.0,54.0,63.0,58.0
2009-06-02,"University of Illinois at Chicago, 1100 South Ashland Avenue, Chicago, IL 60607, USA",CULEX PIPIENS,T090,41.868077,-87.666901,9,4,0,2,61,50,56,-10,47,51,9,0,419,1920,RA BR,0,0,0.0,0.06,29.42,30.07,8.3,3,9.2,2009,6,23,2,0.83,0.0,0.0,0.0,0.0,0.0,1.38,54.0,43.0,46.0,49.0,51.0,60.0,54.0,66.0,61.0,66.0,66.0,60.0,67.0,66.0,58.0,52.0,55.0,55.0,54.0,63.0,58.0
2009-06-02,"4200 West 127th Street, Alsip, IL 60803, USA",CULEX PIPIENS/RESTUANS,T135,41.662014,-87.72460799999998,8,25,0,2,61,50,56,-10,47,51,9,0,419,1920,RA BR,0,0,0.0,0.06,29.42,30.07,8.3,3,9.2,2009,6,23,2,0.83,0.0,0.0,0.0,0.0,0.0,1.38,54.0,43.0,46.0,49.0,51.0,60.0,54.0,66.0,61.0,66.0,66.0,60.0,67.0,66.0,58.0,52.0,55.0,55.0,54.0,63.0,58.0
2009-06-02,"4200 West 127th Street, Alsip, IL 60803, USA",CULEX PIPIENS/RESTUANS,T135,41.662014,-87.72460799999998,8,36,0,2,61,50,56,-10,47,51,9,0,419,1920,RA BR,0,0,0.0,0.06,29.42,30.07,8.3,3,9.2,2009,6,23,2,0.83,0.0,0.0,0.0,0.0,0.0,1.38,54.0,43.0,46.0,49.0,51.0,60.0,54.0,66.0,61.0,66.0,66.0,60.0,67.0,66.0,58.0,52.0,55.0,55.0,54.0,63.0,58.0
2009-06-02,"4200 West 127th Street, Alsip, IL 60803, USA",CULEX RESTUANS,T135,41.662014,-87.72460799999998,8,16,0,2,61,50,56,-10,47,51,9,0,419,1920,RA BR,0,0,0.0,0.06,29.42,30.07,8.3,3,9.2,2009,6,23,2,0.83,0.0,0.0,0.0,0.0,0.0,1.38,54.0,43.0,46.0,49.0,51.0,60.0,54.0,66.0,61.0,66.0,66.0,60.0,67.0,66.0,58.0,52.0,55.0,55.0,54.0,63.0,58.0
2009-06-02,"4200 West 127th Street, Alsip, IL 60803, USA",CULEX PIPIENS,T135,41.662014,-87.72460799999998,8,4,0,2,61,50,56,-10,47,51,9,0,419,1920,RA BR,0,0,0.0,0.06,29.42,30.07,8.3,3,9.2,2009,6,23,2,0.83,0.0,0.0,0.0,0.0,0.0,1.38,54.0,43.0,46.0,49.0,51.0,60.0,54.0,66.0,61.0,66.0,66.0,60.0,67.0,66.0,58.0,52.0,55.0,55.0,54.0,63.0,58.0
2009-06-02,"2800 North Francisco Avenue, Chicago, IL 60618, USA",CULEX PIPIENS/RESTUANS,T147,41.932094,-87.700117,8,10,0,2,61,50,56,-10,47,51,9,0,419,1920,RA BR,0,0,0.0,0.06,29.42,30.07,8.3,3,9.2,2009,6,23,2,0.83,0.0,0.0,0.0,0.0,0.0,1.38,54.0,43.0,46.0,49.0,51.0,60.0,54.0,66.0,61.0,66.0,66.0,60.0,67.0,66.0,58.0,52.0,55.0,55.0,54.0,63.0,58.0
2009-06-02,"2800 North Francisco Avenue, Chicago, IL 60618, USA",CULEX RESTUANS,T147,41.932094,-87.700117,8,10,0,2,61,50,56,-10,47,51,9,0,419,1920,RA BR,0,0,0.0,0.06,29.42,30.07,8.3,3,9.2,2009,6,23,2,0.83,0.0,0.0,0.0,0.0,0.0,1.38,54.0,43.0,46.0,49.0,51.0,60.0,54.0,66.0,61.0,66.0,66.0,60.0,67.0,66.0,58.0,52.0,55.0,55.0,54.0,63.0,58.0
2009-06-02,"7000 West Armitage Avenue, Chicago, IL 60707, USA",CULEX PIPIENS/RESTUANS,T151,41.916265,-87.800515,8,14,0,1,60,48,54,-10,46,50,11,0,419,1920,RA BR,0,0,0.0,0.12,29.36,30.09,7.4,3,8.0,2009,6,23,2,0.44,0.0,0.0,0.0,0.0,0.02,1.73,53.0,41.0,46.0,49.0,51.0,58.0,51.0,65.0,59.0,65.0,62.0,58.0,64.0,64.0,57.0,50.0,54.0,55.0,54.0,60.0,55.0
2009-06-02,"7000 West Armitage Avenue, Chicago, IL 60707, USA",CULEX RESTUANS,T151,41.916265,-87.800515,8,12,0,1,60,48,54,-10,46,50,11,0,419,1920,RA BR,0,0,0.0,0.12,29.36,30.09,7.4,3,8.0,2009,6,23,2,0.44,0.0,0.0,0.0,0.0,0.02,1.73,53.0,41.0,46.0,49.0,51.0,58.0,51.0,65.0,59.0,65.0,62.0,58.0,64.0,64.0,57.0,50.0,54.0,55.0,54.0,60.0,55.0
2009-06-02,"7000 West Armitage Avenue, Chicago, IL 60707, USA",CULEX PIPIENS,T151,41.916265,-87.800515,8,1,0,1,60,48,54,-10,46,50,11,0,419,1920,RA BR,0,0,0.0,0.12,29.36,30.09,7.4,3,8.0,2009,6,23,2,0.44,0.0,0.0,0.0,0.0,0.02,1.73,53.0,41.0,46.0,49.0,51.0,58.0,51.0,65.0,59.0,65.0,62.0,58.0,64.0,64.0,57.0,50.0,54.0,55.0,54.0,60.0,55.0
2009-06-02,"2500 South Millard Avenue, Chicago, IL 60623, USA",CULEX RESTUANS,T152,41.846075,-87.716277,9,3,0,2,61,50,56,-10,47,51,9,0,419,1920,RA BR,0,0,0.0,0.06,29.42,30.07,8.3,3,9.2,2009,6,23,2,0.83,0.0,0.0,0.0,0.0,0.0,1.38,54.0,43.0,46.0,49.0,51.0,60.0,54.0,66.0,61.0,66.0,66.0,60.0,67.0,66.0,58.0,52.0,55.0,55.0,54.0,63.0,58.0
2009-06-02,"3500 West 116th Street, Chicago, IL 60655, USA",CULEX PIPIENS/RESTUANS,T158,41.682587,-87.707973,9,2,0,2,61,50,56,-10,47,51,9,0,419,1920,RA BR,0,0,0.0,0.06,29.42,30.07,8.3,3,9.2,2009,6,23,2,0.83,0.0,0.0,0.0,0.0,0.0,1.38,54.0,43.0,46.0,49.0,51.0,60.0,54.0,66.0,61.0,66.0,66.0,60.0,67.0,66.0,58.0,52.0,55.0,55.0,54.0,63.0,58.0
2009-06-02,"3500 West 116th Street, Chicago, IL 60655, USA",CULEX RESTUANS,T158,41.682587,-87.707973,9,3,0,2,61,50,56,-10,47,51,9,0,419,1920,RA BR,0,0,0.0,0.06,29.42,30.07,8.3,3,9.2,2009,6,23,2,0.83,0.0,0.0,0.0,0.0,0.0,1.38,54.0,43.0,46.0,49.0,51.0,60.0,54.0,66.0,61.0,66.0,66.0,60.0,67.0,66.0,58.0,52.0,55.0,55.0,54.0,63.0,58.0
2009-06-02,"4500 North Campbell Avenue, Chicago, IL 60625, USA",CULEX PIPIENS/RESTUANS,T220,41.963976,-87.69181,9,13,0,1,60,48,54,-10,46,50,11,0,419,1920,RA BR,0,0,0.0,0.12,29.36,30.09,7.4,3,8.0,2009,6,23,2,0.44,0.0,0.0,0.0,0.0,0.02,1.73,53.0,41.0,46.0,49.0,51.0,58.0,51.0,65.0,59.0,65.0,62.0,58.0,64.0,64.0,57.0,50.0,54.0,55.0,54.0,60.0,55.0
2009-06-02,"4500 North Campbell Avenue, Chicago, IL 60625, USA",CULEX RESTUANS,T220,41.963976,-87.69181,9,50,0,1,60,48,54,-10,46,50,11,0,419,1920,RA BR,0,0,0.0,0.12,29.36,30.09,7.4,3,8.0,2009,6,23,2,0.44,0.0,0.0,0.0,0.0,0.02,1.73,53.0,41.0,46.0,49.0,51.0,58.0,51.0,65.0,59.0,65.0,62.0,58.0,64.0,64.0,57.0,50.0,54.0,55.0,54.0,60.0,55.0
2009-06-02,"4500 North Campbell Avenue, Chicago, IL 60625, USA",CULEX RESTUANS,T220,41.963976,-87.69181,9,50,0,1,60,48,54,-10,46,50,11,0,419,1920,RA BR,0,0,0.0,0.12,29.36,30.09,7.4,3,8.0,2009,6,23,2,0.44,0.0,0.0,0.0,0.0,0.02,1.73,53.0,41.0,46.0,49.0,51.0,58.0,51.0,65.0,59.0,65.0,62.0,58.0,64.0,64.0,57.0,50.0,54.0,55.0,54.0,60.0,55.0
2009-06-02,"4500 North Campbell Avenue, Chicago, IL 60625, USA",CULEX RESTUANS,T220,41.963976,-87.69181,9,13,0,1,60,48,54,-10,46,50,11,0,419,1920,RA BR,0,0,0.0,0.12,29.36,30.09,7.4,3,8.0,2009,6,23,2,0.44,0.0,0.0,0.0,0.0,0.02,1.73,53.0,41.0,46.0,49.0,51.0,58.0,51.0,65.0,59.0,65.0,62.0,58.0,64.0,64.0,57.0,50.0,54.0,55.0,54.0,60.0,55.0
2009-06-02,"4600 Milwaukee Avenue, Chicago, IL 60630, USA",CULEX RESTUANS,T003,41.964242,-87.757639,8,4,0,1,60,48,54,-10,46,50,11,0,419,1920,RA BR,0,0,0.0,0.12,29.36,30.09,7.4,3,8.0,2009,6,23,2,0.44,0.0,0.0,0.0,0.0,0.02,1.73,53.0,41.0,46.0,49.0,51.0,58.0,51.0,65.0,59.0,65.0,62.0,58.0,64.0,64.0,57.0,50.0,54.0,55.0,54.0,60.0,55.0
2009-06-02,"7000 North Moselle Avenue, Chicago, IL 60646, USA",CULEX PIPIENS/RESTUANS,T008,42.008314,-87.77792099999998,9,12,0,1,60,48,54,-10,46,50,11,0,419,1920,RA BR,0,0,0.0,0.12,29.36,30.09,7.4,3,8.0,2009,6,23,2,0.44,0.0,0.0,0.0,0.0,0.02,1.73,53.0,41.0,46.0,49.0,51.0,58.0,51.0,65.0,59.0,65.0,62.0,58.0,64.0,64.0,57.0,50.0,54.0,55.0,54.0,60.0,55.0
2009-06-02,"7000 North Moselle Avenue, Chicago, IL 60646, USA",CULEX RESTUANS,T008,42.008314,-87.77792099999998,9,11,0,1,60,48,54,-10,46,50,11,0,419,1920,RA BR,0,0,0.0,0.12,29.36,30.09,7.4,3,8.0,2009,6,23,2,0.44,0.0,0.0,0.0,0.0,0.02,1.73,53.0,41.0,46.0,49.0,51.0,58.0,51.0,65.0,59.0,65.0,62.0,58.0,64.0,64.0,57.0,50.0,54.0,55.0,54.0,60.0,55.0
2009-06-02,"6100 North Lemont Avenue, Chicago, IL 60646, USA",CULEX PIPIENS/RESTUANS,T012,41.991429,-87.747113,8,9,0,1,60,48,54,-10,46,50,11,0,419,1920,RA BR,0,0,0.0,0.12,29.36,30.09,7.4,3,8.0,2009,6,23,2,0.44,0.0,0.0,0.0,0.0,0.02,1.73,53.0,41.0,46.0,49.0,51.0,58.0,51.0,65.0,59.0,65.0,62.0,58.0,64.0,64.0,57.0,50.0,54.0,55.0,54.0,60.0,55.0
2009-06-02,"1200 West Greenleaf Avenue, Chicago, IL 60626, USA",CULEX PIPIENS/RESTUANS,T018,42.010412,-87.66214000000002,8,3,0,1,60,48,54,-10,46,50,11,0,419,1920,RA BR,0,0,0.0,0.12,29.36,30.09,7.4,3,8.0,2009,6,23,2,0.44,0.0,0.0,0.0,0.0,0.02,1.73,53.0,41.0,46.0,49.0,51.0,58.0,51.0,65.0,59.0,65.0,62.0,58.0,64.0,64.0,57.0,50.0,54.0,55.0,54.0,60.0,55.0
2009-06-02,"1200 West Greenleaf Avenue, Chicago, IL 60626, USA",CULEX RESTUANS,T018,42.010412,-87.66214000000002,8,4,0,1,60,48,54,-10,46,50,11,0,419,1920,RA BR,0,0,0.0,0.12,29.36,30.09,7.4,3,8.0,2009,6,23,2,0.44,0.0,0.0,0.0,0.0,0.02,1.73,53.0,41.0,46.0,49.0,51.0,58.0,51.0,65.0,59.0,65.0,62.0,58.0,64.0,64.0,57.0,50.0,54.0,55.0,54.0,60.0,55.0
2009-06-02,"1000 North Central Park Avenue, Chicago, IL 60651, USA",CULEX PIPIENS/RESTUANS,T030,41.89923,-87.716788,9,2,0,2,61,50,56,-10,47,51,9,0,419,1920,RA BR,0,0,0.0,0.06,29.42,30.07,8.3,3,9.2,2009,6,23,2,0.83,0.0,0.0,0.0,0.0,0.0,1.38,54.0,43.0,46.0,49.0,51.0,60.0,54.0,66.0,61.0,66.0,66.0,60.0,67.0,66.0,58.0,52.0,55.0,55.0,54.0,63.0,58.0
2009-06-02,"1000 North Central Park Avenue, Chicago, IL 60651, USA",CULEX PIPIENS,T030,41.89923,-87.716788,9,1,0,2,61,50,56,-10,47,51,9,0,419,1920,RA BR,0,0,0.0,0.06,29.42,30.07,8.3,3,9.2,2009,6,23,2,0.83,0.0,0.0,0.0,0.0,0.0,1.38,54.0,43.0,46.0,49.0,51.0,60.0,54.0,66.0,61.0,66.0,66.0,60.0,67.0,66.0,58.0,52.0,55.0,55.0,54.0,63.0,58.0
2009-06-02,"1100 North Artesian Avenue, Chicago, IL 60622, USA",CULEX PIPIENS/RESTUANS,T160,41.903002,-87.68826700000002,8,6,0,2,61,50,56,-10,47,51,9,0,419,1920,RA BR,0,0,0.0,0.06,29.42,30.07,8.3,3,9.2,2009,6,23,2,0.83,0.0,0.0,0.0,0.0,0.0,1.38,54.0,43.0,46.0,49.0,51.0,60.0,54.0,66.0,61.0,66.0,66.0,60.0,67.0,66.0,58.0,52.0,55.0,55.0,54.0,63.0,58.0
2009-06-02,"1100 North Artesian Avenue, Chicago, IL 60622, USA",CULEX RESTUANS,T160,41.903002,-87.68826700000002,8,1,0,2,61,50,56,-10,47,51,9,0,419,1920,RA BR,0,0,0.0,0.06,29.42,30.07,8.3,3,9.2,2009,6,23,2,0.83,0.0,0.0,0.0,0.0,0.0,1.38,54.0,43.0,46.0,49.0,51.0,60.0,54.0,66.0,61.0,66.0,66.0,60.0,67.0,66.0,58.0,52.0,55.0,55.0,54.0,63.0,58.0
2009-06-02,"1100 North Artesian Avenue, Chicago, IL 60622, USA",CULEX PIPIENS,T160,41.903002,-87.68826700000002,8,3,0,2,61,50,56,-10,47,51,9,0,419,1920,RA BR,0,0,0.0,0.06,29.42,30.07,8.3,3,9.2,2009,6,23,2,0.83,0.0,0.0,0.0,0.0,0.0,1.38,54.0,43.0,46.0,49.0,51.0,60.0,54.0,66.0,61.0,66.0,66.0,60.0,67.0,66.0,58.0,52.0,55.0,55.0,54.0,63.0,58.0
2009-06-02,"6000 West Montrose Avenue, Chicago, IL 60634, USA",CULEX PIPIENS/RESTUANS,T017,41.960616,-87.777189,9,5,0,1,60,48,54,-10,46,50,11,0,419,1920,RA BR,0,0,0.0,0.12,29.36,30.09,7.4,3,8.0,2009,6,23,2,0.44,0.0,0.0,0.0,0.0,0.02,1.73,53.0,41.0,46.0,49.0,51.0,58.0,51.0,65.0,59.0,65.0,62.0,58.0,64.0,64.0,57.0,50.0,54.0,55.0,54.0,60.0,55.0
2009-06-02,"6000 West Montrose Avenue, Chicago, IL 60634, USA",CULEX RESTUANS,T017,41.960616,-87.777189,9,10,0,1,60,48,54,-10,46,50,11,0,419,1920,RA BR,0,0,0.0,0.12,29.36,30.09,7.4,3,8.0,2009,6,23,2,0.44,0.0,0.0,0.0,0.0,0.02,1.73,53.0,41.0,46.0,49.0,51.0,58.0,51.0,65.0,59.0,65.0,62.0,58.0,64.0,64.0,57.0,50.0,54.0,55.0,54.0,60.0,55.0
2009-06-02,"3300 West 104th Street, Chicago, IL 60655, USA",CULEX PIPIENS/RESTUANS,T095,41.704336,-87.70373599999998,8,4,0,2,61,50,56,-10,47,51,9,0,419,1920,RA BR,0,0,0.0,0.06,29.42,30.07,8.3,3,9.2,2009,6,23,2,0.83,0.0,0.0,0.0,0.0,0.0,1.38,54.0,43.0,46.0,49.0,51.0,60.0,54.0,66.0,61.0,66.0,66.0,60.0,67.0,66.0,58.0,52.0,55.0,55.0,54.0,63.0,58.0
2009-06-02,"3300 West 104th Street, Chicago, IL 60655, USA",CULEX RESTUANS,T095,41.704336,-87.70373599999998,8,2,0,2,61,50,56,-10,47,51,9,0,419,1920,RA BR,0,0,0.0,0.06,29.42,30.07,8.3,3,9.2,2009,6,23,2,0.83,0.0,0.0,0.0,0.0,0.0,1.38,54.0,43.0,46.0,49.0,51.0,60.0,54.0,66.0,61.0,66.0,66.0,60.0,67.0,66.0,58.0,52.0,55.0,55.0,54.0,63.0,58.0
2009-06-02,"1700 North Pulaski Road, Chicago, IL 60639, USA",CULEX PIPIENS/RESTUANS,T039,41.911824,-87.726737,9,6,0,2,61,50,56,-10,47,51,9,0,419,1920,RA BR,0,0,0.0,0.06,29.42,30.07,8.3,3,9.2,2009,6,23,2,0.83,0.0,0.0,0.0,0.0,0.0,1.38,54.0,43.0,46.0,49.0,51.0,60.0,54.0,66.0,61.0,66.0,66.0,60.0,67.0,66.0,58.0,52.0,55.0,55.0,54.0,63.0,58.0
2009-06-02,"1700 North Pulaski Road, Chicago, IL 60639, USA",CULEX RESTUANS,T039,41.911824,-87.726737,9,5,0,2,61,50,56,-10,47,51,9,0,419,1920,RA BR,0,0,0.0,0.06,29.42,30.07,8.3,3,9.2,2009,6,23,2,0.83,0.0,0.0,0.0,0.0,0.0,1.38,54.0,43.0,46.0,49.0,51.0,60.0,54.0,66.0,61.0,66.0,66.0,60.0,67.0,66.0,58.0,52.0,55.0,55.0,54.0,63.0,58.0
2009-06-02,"1700 North Pulaski Road, Chicago, IL 60639, USA",CULEX PIPIENS,T039,41.911824,-87.726737,9,2,0,2,61,50,56,-10,47,51,9,0,419,1920,RA BR,0,0,0.0,0.06,29.42,30.07,8.3,3,9.2,2009,6,23,2,0.83,0.0,0.0,0.0,0.0,0.0,1.38,54.0,43.0,46.0,49.0,51.0,60.0,54.0,66.0,61.0,66.0,66.0,60.0,67.0,66.0,58.0,52.0,55.0,55.0,54.0,63.0,58.0
2009-06-02,"2200 West 51st Street, Chicago, IL 60609, USA",CULEX PIPIENS/RESTUANS,T061,41.801179,-87.679447,8,2,0,2,61,50,56,-10,47,51,9,0,419,1920,RA BR,0,0,0.0,0.06,29.42,30.07,8.3,3,9.2,2009,6,23,2,0.83,0.0,0.0,0.0,0.0,0.0,1.38,54.0,43.0,46.0,49.0,51.0,60.0,54.0,66.0,61.0,66.0,66.0,60.0,67.0,66.0,58.0,52.0,55.0,55.0,54.0,63.0,58.0
2009-06-02,"3500 West 51st Street, Chicago, IL 60632, USA",CULEX PIPIENS/RESTUANS,T062,41.800737,-87.71188000000002,8,3,0,2,61,50,56,-10,47,51,9,0,419,1920,RA BR,0,0,0.0,0.06,29.42,30.07,8.3,3,9.2,2009,6,23,2,0.83,0.0,0.0,0.0,0.0,0.0,1.38,54.0,43.0,46.0,49.0,51.0,60.0,54.0,66.0,61.0,66.0,66.0,60.0,67.0,66.0,58.0,52.0,55.0,55.0,54.0,63.0,58.0
2009-06-02,"3500 West 51st Street, Chicago, IL 60632, USA",CULEX RESTUANS,T062,41.800737,-87.71188000000002,8,5,0,2,61,50,56,-10,47,51,9,0,419,1920,RA BR,0,0,0.0,0.06,29.42,30.07,8.3,3,9.2,2009,6,23,2,0.83,0.0,0.0,0.0,0.0,0.0,1.38,54.0,43.0,46.0,49.0,51.0,60.0,54.0,66.0,61.0,66.0,66.0,60.0,67.0,66.0,58.0,52.0,55.0,55.0,54.0,63.0,58.0
2009-06-02,"6700 South Kedzie Avenue, Chicago, IL 60629, USA",CULEX PIPIENS/RESTUANS,T066,41.77166,-87.703047,8,11,0,2,61,50,56,-10,47,51,9,0,419,1920,RA BR,0,0,0.0,0.06,29.42,30.07,8.3,3,9.2,2009,6,23,2,0.83,0.0,0.0,0.0,0.0,0.0,1.38,54.0,43.0,46.0,49.0,51.0,60.0,54.0,66.0,61.0,66.0,66.0,60.0,67.0,66.0,58.0,52.0,55.0,55.0,54.0,63.0,58.0
2009-06-02,"6700 South Kedzie Avenue, Chicago, IL 60629, USA",CULEX RESTUANS,T066,41.77166,-87.703047,8,3,0,2,61,50,56,-10,47,51,9,0,419,1920,RA BR,0,0,0.0,0.06,29.42,30.07,8.3,3,9.2,2009,6,23,2,0.83,0.0,0.0,0.0,0.0,0.0,1.38,54.0,43.0,46.0,49.0,51.0,60.0,54.0,66.0,61.0,66.0,66.0,60.0,67.0,66.0,58.0,52.0,55.0,55.0,54.0,63.0,58.0
2009-06-02,"2200 West 69th Street, Chicago, IL 60636, USA",CULEX RESTUANS,T069,41.768388,-87.678649,8,5,0,2,61,50,56,-10,47,51,9,0,419,1920,RA BR,0,0,0.0,0.06,29.42,30.07,8.3,3,9.2,2009,6,23,2,0.83,0.0,0.0,0.0,0.0,0.0,1.38,54.0,43.0,46.0,49.0,51.0,60.0,54.0,66.0,61.0,66.0,66.0,60.0,67.0,66.0,58.0,52.0,55.0,55.0,54.0,63.0,58.0
2009-06-02,"1000 East 67th Street, Chicago, IL 60637, USA",CULEX PIPIENS/RESTUANS,T073,41.773215,-87.60088,8,4,0,2,61,50,56,-10,47,51,9,0,419,1920,RA BR,0,0,0.0,0.06,29.42,30.07,8.3,3,9.2,2009,6,23,2,0.83,0.0,0.0,0.0,0.0,0.0,1.38,54.0,43.0,46.0,49.0,51.0,60.0,54.0,66.0,61.0,66.0,66.0,60.0,67.0,66.0,58.0,52.0,55.0,55.0,54.0,63.0,58.0
2009-06-02,"1000 East 67th Street, Chicago, IL 60637, USA",CULEX RESTUANS,T073,41.773215,-87.60088,8,5,0,2,61,50,56,-10,47,51,9,0,419,1920,RA BR,0,0,0.0,0.06,29.42,30.07,8.3,3,9.2,2009,6,23,2,0.83,0.0,0.0,0.0,0.0,0.0,1.38,54.0,43.0,46.0,49.0,51.0,60.0,54.0,66.0,61.0,66.0,66.0,60.0,67.0,66.0,58.0,52.0,55.0,55.0,54.0,63.0,58.0
2009-06-02,"1000 East 67th Street, Chicago, IL 60637, USA",CULEX PIPIENS,T073,41.773215,-87.60088,8,1,0,2,61,50,56,-10,47,51,9,0,419,1920,RA BR,0,0,0.0,0.06,29.42,30.07,8.3,3,9.2,2009,6,23,2,0.83,0.0,0.0,0.0,0.0,0.0,1.38,54.0,43.0,46.0,49.0,51.0,60.0,54.0,66.0,61.0,66.0,66.0,60.0,67.0,66.0,58.0,52.0,55.0,55.0,54.0,63.0,58.0
2009-06-02,"3900 South Ashland Avenue, Chicago, IL 60609, USA",CULEX PIPIENS/RESTUANS,T074,41.822536,-87.66634300000003,9,11,0,2,61,50,56,-10,47,51,9,0,419,1920,RA BR,0,0,0.0,0.06,29.42,30.07,8.3,3,9.2,2009,6,23,2,0.83,0.0,0.0,0.0,0.0,0.0,1.38,54.0,43.0,46.0,49.0,51.0,60.0,54.0,66.0,61.0,66.0,66.0,60.0,67.0,66.0,58.0,52.0,55.0,55.0,54.0,63.0,58.0
2009-06-02,"3900 South Ashland Avenue, Chicago, IL 60609, USA",CULEX RESTUANS,T074,41.822536,-87.66634300000003,9,5,0,2,61,50,56,-10,47,51,9,0,419,1920,RA BR,0,0,0.0,0.06,29.42,30.07,8.3,3,9.2,2009,6,23,2,0.83,0.0,0.0,0.0,0.0,0.0,1.38,54.0,43.0,46.0,49.0,51.0,60.0,54.0,66.0,61.0,66.0,66.0,60.0,67.0,66.0,58.0,52.0,55.0,55.0,54.0,63.0,58.0
2009-06-02,"3900 South Ashland Avenue, Chicago, IL 60609, USA",CULEX PIPIENS,T074,41.822536,-87.66634300000003,9,4,0,2,61,50,56,-10,47,51,9,0,419,1920,RA BR,0,0,0.0,0.06,29.42,30.07,8.3,3,9.2,2009,6,23,2,0.83,0.0,0.0,0.0,0.0,0.0,1.38,54.0,43.0,46.0,49.0,51.0,60.0,54.0,66.0,61.0,66.0,66.0,60.0,67.0,66.0,58.0,52.0,55.0,55.0,54.0,63.0,58.0
